step,multitask/SpaceInvaders/loss,multitask/epsilon
1294000,0.0049496921710669994,0.010000000000000009
1295000,0.01356593519449234,0.010000000000000009
1296000,0.0036690731067210436,0.010000000000000009
1297000,0.002288408577442169,0.010000000000000009
1298000,0.0019318487029522657,0.010000000000000009
1299000,0.0042842901311814785,0.010000000000000009
1300000,0.003170167561620474,0.010000000000000009
1301000,0.004235418979078531,0.010000000000000009
1302000,0.0038291781675070524,0.010000000000000009
1303000,0.012182028032839298,0.010000000000000009
1304000,0.004901229403913021,0.010000000000000009
1305000,0.0026520416140556335,0.010000000000000009
1306000,0.0075203124433755875,0.010000000000000009
1307000,0.008426079526543617,0.010000000000000009
1308000,0.001908656908199191,0.010000000000000009
1309000,0.010827353224158287,0.010000000000000009
1310000,0.01386868767440319,0.010000000000000009
1311000,0.007203150540590286,0.010000000000000009
1312000,0.022405516356229782,0.010000000000000009
1313000,0.006503027863800526,0.010000000000000009
1314000,0.037877120077610016,0.010000000000000009
1315000,0.04521184414625168,0.010000000000000009
1316000,0.002674554008990526,0.010000000000000009
1317000,0.005058702081441879,0.010000000000000009
1318000,0.0020708541851490736,0.010000000000000009
1319000,0.008565526455640793,0.010000000000000009
1320000,0.008567309938371181,0.010000000000000009
1321000,0.0027636829763650894,0.010000000000000009
1322000,0.021449653431773186,0.010000000000000009
1323000,0.018777480348944664,0.010000000000000009
1324000,0.014055989682674408,0.010000000000000009
1325000,0.003117735730484128,0.010000000000000009
1326000,0.0010912647703662515,0.010000000000000009
1327000,0.002462381264194846,0.010000000000000009
1328000,0.004108755849301815,0.010000000000000009
1329000,0.009206108748912811,0.010000000000000009
1330000,0.012674110941588879,0.010000000000000009
1331000,0.003968808799982071,0.010000000000000009
1332000,0.007029191590845585,0.010000000000000009
1333000,0.01664194092154503,0.010000000000000009
1334000,0.036288727074861526,0.010000000000000009
1335000,0.00272743939422071,0.010000000000000009
1336000,0.005921530537307262,0.010000000000000009
1337000,0.010672146454453468,0.010000000000000009
1338000,0.0036756577901542187,0.010000000000000009
1339000,0.009961092844605446,0.010000000000000009
1340000,0.0037098005414009094,0.010000000000000009
1341000,0.016185982152819633,0.010000000000000009
1342000,0.004281420260667801,0.010000000000000009
1343000,0.0024218508042395115,0.010000000000000009
1344000,0.03761067986488342,0.010000000000000009
1345000,0.0033091637305915356,0.010000000000000009
1346000,0.006324889604002237,0.010000000000000009
1347000,0.0009512255201116204,0.010000000000000009
1348000,0.003093091072514653,0.010000000000000009
1349000,0.011034904979169369,0.010000000000000009
1350000,0.0021935678087174892,0.010000000000000009
1351000,0.006867900490760803,0.010000000000000009
1352000,0.0044138552621006966,0.010000000000000009
1353000,0.010005015879869461,0.010000000000000009
1354000,0.012084394693374634,0.010000000000000009
1355000,0.025691863149404526,0.010000000000000009
1356000,0.014732230454683304,0.010000000000000009
1357000,0.0029039867222309113,0.010000000000000009
1358000,0.0011250334791839123,0.010000000000000009
1359000,0.0034562055952847004,0.010000000000000009
1360000,0.0019525656243786216,0.010000000000000009
1361000,0.043595049530267715,0.010000000000000009
1362000,0.009861838072538376,0.010000000000000009
1363000,0.0013003580970689654,0.010000000000000009
1364000,0.0014988502953201532,0.010000000000000009
1365000,0.002609517425298691,0.010000000000000009
1366000,0.005645661614835262,0.010000000000000009
1367000,0.0025202184915542603,0.010000000000000009
1368000,0.01810649409890175,0.010000000000000009
1369000,0.003229915164411068,0.010000000000000009
1370000,0.0024053920060396194,0.010000000000000009
1371000,0.0033710068091750145,0.010000000000000009
1372000,0.0050570061430335045,0.010000000000000009
1373000,0.014371325261890888,0.010000000000000009
1374000,0.002119596116244793,0.010000000000000009
1375000,0.006601062603294849,0.010000000000000009
1376000,0.05882829427719116,0.010000000000000009
1377000,0.002523504663258791,0.010000000000000009
1378000,0.026879403740167618,0.010000000000000009
1379000,0.009824195876717567,0.010000000000000009
1380000,0.004516251385211945,0.010000000000000009
1381000,0.0032562692649662495,0.010000000000000009
1382000,0.002808659803122282,0.010000000000000009
1383000,0.01882168836891651,0.010000000000000009
1384000,0.002423268975690007,0.010000000000000009
1385000,0.031272511929273605,0.010000000000000009
1386000,0.002956157783046365,0.010000000000000009
1387000,0.016028031706809998,0.010000000000000009
1388000,0.002172274747863412,0.010000000000000009
1389000,0.004675382748246193,0.010000000000000009
1390000,0.002784947631880641,0.010000000000000009
1391000,0.0015936946729198098,0.010000000000000009
1392000,0.028627309948205948,0.010000000000000009
1393000,0.005242915824055672,0.010000000000000009
1394000,0.0042955465614795685,0.010000000000000009
1395000,0.0015160264447331429,0.010000000000000009
1396000,0.00967433862388134,0.010000000000000009
1397000,0.009422266855835915,0.010000000000000009
1398000,0.0008881875546649098,0.010000000000000009
1399000,0.026392485946416855,0.010000000000000009
1400000,0.01182560995221138,0.010000000000000009
1401000,0.008550168946385384,0.010000000000000009
1402000,0.0045156776905059814,0.010000000000000009
1403000,0.04207801818847656,0.010000000000000009
1404000,0.018974682316184044,0.010000000000000009
1405000,0.008976212702691555,0.010000000000000009
1406000,0.00121425767429173,0.010000000000000009
1407000,0.013018864206969738,0.010000000000000009
1408000,0.016602173447608948,0.010000000000000009
1409000,0.010007623583078384,0.010000000000000009
1410000,0.005524149630218744,0.010000000000000009
1411000,0.0033668121322989464,0.010000000000000009
1412000,0.032711755484342575,0.010000000000000009
1413000,0.00540170120075345,0.010000000000000009
1414000,0.004938567988574505,0.010000000000000009
1415000,0.027690881863236427,0.010000000000000009
1416000,0.0014116442762315273,0.010000000000000009
1417000,0.025230705738067627,0.010000000000000009
1418000,0.002283281646668911,0.010000000000000009
1419000,0.027327530086040497,0.010000000000000009
1420000,0.003138336120173335,0.010000000000000009
1421000,0.0023389249108731747,0.010000000000000009
1422000,0.001298936433158815,0.010000000000000009
1423000,0.022762572392821312,0.010000000000000009
1424000,0.0042317770421504974,0.010000000000000009
1425000,0.017629368230700493,0.010000000000000009
1426000,0.021417710930109024,0.010000000000000009
1427000,0.0013256086967885494,0.010000000000000009
1428000,0.00403880700469017,0.010000000000000009
1429000,0.007646769750863314,0.010000000000000009
1430000,0.0024590371176600456,0.010000000000000009
1431000,0.002102361526340246,0.010000000000000009
1432000,0.007365264929831028,0.010000000000000009
1433000,0.007556750439107418,0.010000000000000009
1434000,0.005679979920387268,0.010000000000000009
1435000,0.006334747653454542,0.010000000000000009
1436000,0.005715862847864628,0.010000000000000009
1437000,0.011836282908916473,0.010000000000000009
1438000,0.0383438877761364,0.010000000000000009
1439000,0.002588269766420126,0.010000000000000009
1440000,0.00796915590763092,0.010000000000000009
1441000,0.009020428173244,0.010000000000000009
1442000,0.0031089119147509336,0.010000000000000009
1443000,0.00790952518582344,0.010000000000000009
1444000,0.026942236348986626,0.010000000000000009
1445000,0.0032330662943422794,0.010000000000000009
1446000,0.04236133024096489,0.010000000000000009
1447000,0.005924982950091362,0.010000000000000009
1448000,0.0030923644080758095,0.010000000000000009
1449000,0.056636109948158264,0.010000000000000009
1450000,0.010757053270936012,0.010000000000000009
1451000,0.0026349404361099005,0.010000000000000009
1452000,0.004879768472164869,0.010000000000000009
1453000,0.005798922386020422,0.010000000000000009
1454000,0.0016790344379842281,0.010000000000000009
1455000,0.006078041158616543,0.010000000000000009
1456000,0.001421527937054634,0.010000000000000009
1457000,0.007296367548406124,0.010000000000000009
1458000,0.022499341517686844,0.010000000000000009
1459000,0.00174734799657017,0.010000000000000009
1460000,0.006882840767502785,0.010000000000000009
1461000,0.04019922763109207,0.010000000000000009
1462000,0.04885370284318924,0.010000000000000009
1463000,0.03652103245258331,0.010000000000000009
1464000,0.006166454870253801,0.010000000000000009
1465000,0.005913133267313242,0.010000000000000009
1466000,0.002457408467307687,0.010000000000000009
1467000,0.0049767931923270226,0.010000000000000009
1468000,0.002621556632220745,0.010000000000000009
1469000,0.009580514393746853,0.010000000000000009
1470000,0.01917462795972824,0.010000000000000009
1471000,0.003205238375812769,0.010000000000000009
1472000,0.0038391726557165384,0.010000000000000009
1473000,0.01465560682117939,0.010000000000000009
1474000,0.021844079717993736,0.010000000000000009
1475000,0.06006627157330513,0.010000000000000009
1476000,0.006835525389760733,0.010000000000000009
1477000,0.008006767369806767,0.010000000000000009
1478000,0.0072699738666415215,0.010000000000000009
1479000,0.0049342499114573,0.010000000000000009
1480000,0.0031117042526602745,0.010000000000000009
1481000,0.006266179494559765,0.010000000000000009
1482000,0.019124440848827362,0.010000000000000009
1483000,0.008524490520358086,0.010000000000000009
1484000,0.015807976946234703,0.010000000000000009
1485000,0.0020388057455420494,0.010000000000000009
1486000,0.006197032518684864,0.010000000000000009
1487000,0.003301079384982586,0.010000000000000009
1488000,0.005171410273760557,0.010000000000000009
1489000,0.004737076815217733,0.010000000000000009
1490000,0.013706516474485397,0.010000000000000009
1491000,0.0026363329961895943,0.010000000000000009
1492000,0.0022501912899315357,0.010000000000000009
1493000,0.004140771459788084,0.010000000000000009
1494000,0.01314050704240799,0.010000000000000009
1495000,0.0063026719726622105,0.010000000000000009
1496000,0.014327945187687874,0.010000000000000009
1497000,0.010066833347082138,0.010000000000000009
1498000,0.005800046492367983,0.010000000000000009
1499000,0.0310482420027256,0.010000000000000009
1500000,0.015037940815091133,0.010000000000000009
1501000,0.04095220938324928,0.010000000000000009
1502000,0.008059587329626083,0.010000000000000009
1503000,0.011173341423273087,0.010000000000000009
1504000,0.0026829103007912636,0.010000000000000009
1505000,0.008156862109899521,0.010000000000000009
1506000,0.00251311669126153,0.010000000000000009
1507000,0.002240705769509077,0.010000000000000009
1508000,0.00191732298117131,0.010000000000000009
1509000,0.003204651642590761,0.010000000000000009
1510000,0.007192801684141159,0.010000000000000009
1511000,0.0023756895679980516,0.010000000000000009
1512000,0.005629061721265316,0.010000000000000009
1513000,0.0020487774163484573,0.010000000000000009
1514000,0.06374713033437729,0.010000000000000009
1515000,0.00224619684740901,0.010000000000000009
1516000,0.02089158445596695,0.010000000000000009
1517000,0.013891340233385563,0.010000000000000009
1518000,0.01111321710050106,0.010000000000000009
1519000,0.002823474584147334,0.010000000000000009
1520000,0.004133673384785652,0.010000000000000009
1521000,0.006269881501793861,0.010000000000000009
1522000,0.014779030345380306,0.010000000000000009
1523000,0.007885693572461605,0.010000000000000009
1524000,0.010118843987584114,0.010000000000000009
1525000,0.0022887811064720154,0.010000000000000009
1526000,0.01922815665602684,0.010000000000000009
1527000,0.009173903614282608,0.010000000000000009
1528000,0.016077596694231033,0.010000000000000009
1529000,0.002804241143167019,0.010000000000000009
1530000,0.00745308306068182,0.010000000000000009
1531000,0.005246335174888372,0.010000000000000009
1532000,0.004168398678302765,0.010000000000000009
1533000,0.01773632876574993,0.010000000000000009
1534000,0.0305679589509964,0.010000000000000009
1535000,0.0062220655381679535,0.010000000000000009
1536000,0.002237278036773205,0.010000000000000009
1537000,0.008581784553825855,0.010000000000000009
1538000,0.023599086329340935,0.010000000000000009
1539000,0.006977276410907507,0.010000000000000009
1540000,0.020018823444843292,0.010000000000000009
1541000,0.004194225184619427,0.010000000000000009
1542000,0.009724413976073265,0.010000000000000009
1543000,0.016215723007917404,0.010000000000000009
1544000,0.020098840817809105,0.010000000000000009
1545000,0.002438797615468502,0.010000000000000009
1546000,0.0028521281201392412,0.010000000000000009
1547000,0.01145770400762558,0.010000000000000009
1548000,0.002011357108131051,0.010000000000000009
1549000,0.010726633481681347,0.010000000000000009
1550000,0.0020018075592815876,0.010000000000000009
1551000,0.0043313209898769855,0.010000000000000009
1552000,0.005041560158133507,0.010000000000000009
1553000,0.02780815213918686,0.010000000000000009
1554000,0.020930562168359756,0.010000000000000009
1555000,0.004822287708520889,0.010000000000000009
1556000,0.015108664520084858,0.010000000000000009
1557000,0.001957709901034832,0.010000000000000009
1558000,0.0508110448718071,0.010000000000000009
1559000,0.039319057017564774,0.010000000000000009
1560000,0.011494486592710018,0.010000000000000009
1561000,0.03238607570528984,0.010000000000000009
1562000,0.012990782037377357,0.010000000000000009
1563000,0.03843023255467415,0.010000000000000009
1564000,0.023152075707912445,0.010000000000000009
1565000,0.008095945231616497,0.010000000000000009
1566000,0.009808789938688278,0.010000000000000009
1567000,0.02821570634841919,0.010000000000000009
1568000,0.013609224930405617,0.010000000000000009
1569000,0.004876056686043739,0.010000000000000009
1570000,0.024675261229276657,0.010000000000000009
1571000,0.06915609538555145,0.010000000000000009
1572000,0.003034500638023019,0.010000000000000009
1573000,0.010314897634088993,0.010000000000000009
1574000,0.003002912737429142,0.010000000000000009
1575000,0.027154162526130676,0.010000000000000009
1576000,0.005747842136770487,0.010000000000000009
1577000,0.036526743322610855,0.010000000000000009
1578000,0.010833928361535072,0.010000000000000009
1579000,0.009371204301714897,0.010000000000000009
1580000,0.003633336164057255,0.010000000000000009
1581000,0.004206370562314987,0.010000000000000009
1582000,0.014900462701916695,0.010000000000000009
1583000,0.011479250155389309,0.010000000000000009
1584000,0.0037253270857036114,0.010000000000000009
1585000,0.024475114420056343,0.010000000000000009
1586000,0.0023570903576910496,0.010000000000000009
1587000,0.015433995984494686,0.010000000000000009
1588000,0.009790051728487015,0.010000000000000009
1589000,0.003402750939130783,0.010000000000000009
1590000,0.005272876471281052,0.010000000000000009
1591000,0.027231382206082344,0.010000000000000009
1592000,0.004201339092105627,0.010000000000000009
1593000,0.0017201369628310204,0.010000000000000009
1594000,0.008965807966887951,0.010000000000000009
1595000,0.0394548736512661,0.010000000000000009
1596000,0.0023134942166507244,0.010000000000000009
1597000,0.007354213856160641,0.010000000000000009
1598000,0.0084703229367733,0.010000000000000009
1599000,0.02044542133808136,0.010000000000000009
1600000,0.003339506685733795,0.010000000000000009
1601000,0.01928582973778248,0.010000000000000009
1602000,0.018721703439950943,0.010000000000000009
1603000,0.00883676391094923,0.010000000000000009
1604000,0.006379620172083378,0.010000000000000009
1605000,0.005543123465031385,0.010000000000000009
1606000,0.010187717154622078,0.010000000000000009
1607000,0.0034501715563237667,0.010000000000000009
1608000,0.022225892171263695,0.010000000000000009
1609000,0.003335443325340748,0.010000000000000009
1610000,0.007269368972629309,0.010000000000000009
1611000,0.010416575707495213,0.010000000000000009
1612000,0.009796945378184319,0.010000000000000009
1613000,0.005884646438062191,0.010000000000000009
1614000,0.0188358873128891,0.010000000000000009
1615000,0.0027885856106877327,0.010000000000000009
1616000,0.01612256094813347,0.010000000000000009
1617000,0.030130956321954727,0.010000000000000009
1618000,0.01705360971391201,0.010000000000000009
1619000,0.005275828763842583,0.010000000000000009
1620000,0.018330179154872894,0.010000000000000009
1621000,0.007041316479444504,0.010000000000000009
1622000,0.005793518386781216,0.010000000000000009
1623000,0.002604649867862463,0.010000000000000009
1624000,0.004923694767057896,0.010000000000000009
1625000,0.005645546596497297,0.010000000000000009
1626000,0.001498374273069203,0.010000000000000009
1627000,0.006587478332221508,0.010000000000000009
1628000,0.00847683660686016,0.010000000000000009
1629000,0.0023139691911637783,0.010000000000000009
1630000,0.052045270800590515,0.010000000000000009
1631000,0.026522386819124222,0.010000000000000009
1632000,0.00683099078014493,0.010000000000000009
1633000,0.0032664502505213022,0.010000000000000009
1634000,0.006098807789385319,0.010000000000000009
1635000,0.0250069722533226,0.010000000000000009
1636000,0.017934437841176987,0.010000000000000009
1637000,0.00329392496496439,0.010000000000000009
1638000,0.006171242333948612,0.010000000000000009
1639000,0.010302450507879257,0.010000000000000009
1640000,0.0037228816654533148,0.010000000000000009
1641000,0.004968402907252312,0.010000000000000009
1642000,0.004954588133841753,0.010000000000000009
1643000,0.05261489003896713,0.010000000000000009
1644000,0.012362020090222359,0.010000000000000009
1645000,0.024737296625971794,0.010000000000000009
1646000,0.002772361971437931,0.010000000000000009
1647000,0.02454865723848343,0.010000000000000009
1648000,0.011410816572606564,0.010000000000000009
1649000,0.0061414605006575584,0.010000000000000009
1650000,0.014070145785808563,0.010000000000000009
1651000,0.01842689886689186,0.010000000000000009
1652000,0.02053210325539112,0.010000000000000009
1653000,0.0035891153384000063,0.010000000000000009
1654000,0.008713658899068832,0.010000000000000009
1655000,0.02060062065720558,0.010000000000000009
1656000,0.006324377842247486,0.010000000000000009
1657000,0.005338459275662899,0.010000000000000009
1658000,0.0014330068370327353,0.010000000000000009
1659000,0.004656985867768526,0.010000000000000009
1660000,0.005049769766628742,0.010000000000000009
1661000,0.027194146066904068,0.010000000000000009
1662000,0.006901547312736511,0.010000000000000009
1663000,0.062064096331596375,0.010000000000000009
1664000,0.015385029837489128,0.010000000000000009
1665000,0.009819183498620987,0.010000000000000009
1666000,0.010322670452296734,0.010000000000000009
1667000,0.004398001823574305,0.010000000000000009
1668000,0.0027097275014966726,0.010000000000000009
1669000,0.003114810911938548,0.010000000000000009
1670000,0.010186117142438889,0.010000000000000009
1671000,0.0032091313041746616,0.010000000000000009
1672000,0.013026543892920017,0.010000000000000009
1673000,0.006766319274902344,0.010000000000000009
1674000,0.0018400783883407712,0.010000000000000009
1675000,0.015294739976525307,0.010000000000000009
1676000,0.0034375207033008337,0.010000000000000009
1677000,0.001845391932874918,0.010000000000000009
1678000,0.0020128239411860704,0.010000000000000009
1679000,0.024803247302770615,0.010000000000000009
1680000,0.011808156967163086,0.010000000000000009
1681000,0.005653372034430504,0.010000000000000009
1682000,0.011790765449404716,0.010000000000000009
1683000,0.009576953947544098,0.010000000000000009
1684000,0.0024019000120460987,0.010000000000000009
1685000,0.023707116022706032,0.010000000000000009
1686000,0.002733877394348383,0.010000000000000009
1687000,0.005707495845854282,0.010000000000000009
1688000,0.008583061397075653,0.010000000000000009
1689000,0.01800280436873436,0.010000000000000009
1690000,0.0033877932000905275,0.010000000000000009
1691000,0.0019061861094087362,0.010000000000000009
1692000,0.0027215564623475075,0.010000000000000009
1693000,0.010407987982034683,0.010000000000000009
1694000,0.01690579578280449,0.010000000000000009
1695000,0.023252304643392563,0.010000000000000009
1696000,0.003735579550266266,0.010000000000000009
1697000,0.0026504492852836847,0.010000000000000009
1698000,0.0037018689326941967,0.010000000000000009
1699000,0.010250014252960682,0.010000000000000009
1700000,0.005174651741981506,0.010000000000000009
1701000,0.005097708664834499,0.010000000000000009
1702000,0.002175766509026289,0.010000000000000009
1703000,0.019626878201961517,0.010000000000000009
1704000,0.0025119406636804342,0.010000000000000009
1705000,0.014811264351010323,0.010000000000000009
1706000,0.002139862859621644,0.010000000000000009
1707000,0.002811551559716463,0.010000000000000009
1708000,0.01587042585015297,0.010000000000000009
1709000,0.0014561155112460256,0.010000000000000009
1710000,0.019377082586288452,0.010000000000000009
1711000,0.003696644911542535,0.010000000000000009
1712000,0.002264895476400852,0.010000000000000009
1713000,0.0034937369637191296,0.010000000000000009
1714000,0.003126290859654546,0.010000000000000009
1715000,0.020953133702278137,0.010000000000000009
1716000,0.0022298689000308514,0.010000000000000009
1717000,0.0019649609457701445,0.010000000000000009
1718000,0.01184936985373497,0.010000000000000009
1719000,0.005644810386002064,0.010000000000000009
1720000,0.011607478372752666,0.010000000000000009
1721000,0.030427254736423492,0.010000000000000009
1722000,0.014606798067688942,0.010000000000000009
1723000,0.026364736258983612,0.010000000000000009
1724000,0.010684175416827202,0.010000000000000009
1725000,0.002282405272126198,0.010000000000000009
1726000,0.01155279390513897,0.010000000000000009
1727000,0.012822593562304974,0.010000000000000009
1728000,0.0024428977631032467,0.010000000000000009
1729000,0.00708761578425765,0.010000000000000009
1730000,0.026411298662424088,0.010000000000000009
1731000,0.005348535254597664,0.010000000000000009
1732000,0.0043641915544867516,0.010000000000000009
1733000,0.01885209232568741,0.010000000000000009
1734000,0.00272757257334888,0.010000000000000009
1735000,0.004509377293288708,0.010000000000000009
1736000,0.003547102212905884,0.010000000000000009
1737000,0.0022145661059767008,0.010000000000000009
1738000,0.004688110202550888,0.010000000000000009
1739000,0.0066256774589419365,0.010000000000000009
1740000,0.014474205672740936,0.010000000000000009
1741000,0.016439219936728477,0.010000000000000009
1742000,0.018286272883415222,0.010000000000000009
1743000,0.006513495929539204,0.010000000000000009
1744000,0.008637289516627789,0.010000000000000009
1745000,0.02118641324341297,0.010000000000000009
1746000,0.004426389001309872,0.010000000000000009
1747000,0.007773108314722776,0.010000000000000009
1748000,0.0034087758976966143,0.010000000000000009
1749000,0.008815698325634003,0.010000000000000009
1750000,0.022264059633016586,0.010000000000000009
1751000,0.017549701035022736,0.010000000000000009
1752000,0.00986407045274973,0.010000000000000009
1753000,0.05329350382089615,0.010000000000000009
1754000,0.0015084471087902784,0.010000000000000009
1755000,0.004258677363395691,0.010000000000000009
1756000,0.0059102983213961124,0.010000000000000009
1757000,0.04948776215314865,0.010000000000000009
1758000,0.0012571902479976416,0.010000000000000009
1759000,0.03362218663096428,0.010000000000000009
1760000,0.0025716747622936964,0.010000000000000009
1761000,0.0067580328322947025,0.010000000000000009
1762000,0.014472735114395618,0.010000000000000009
1763000,0.011330889537930489,0.010000000000000009
1764000,0.0033715874888002872,0.010000000000000009
1765000,0.0110328309237957,0.010000000000000009
1766000,0.011388201266527176,0.010000000000000009
1767000,0.002627314068377018,0.010000000000000009
1768000,0.0055253878235816956,0.010000000000000009
1769000,0.01625712215900421,0.010000000000000009
1770000,0.00358782522380352,0.010000000000000009
1771000,0.005016040056943893,0.010000000000000009
1772000,0.002725395141169429,0.010000000000000009
1773000,0.003564904909580946,0.010000000000000009
1774000,0.005029535386711359,0.010000000000000009
1775000,0.02271491102874279,0.010000000000000009
1776000,0.01892165094614029,0.010000000000000009
1777000,0.04917142540216446,0.010000000000000009
1778000,0.0014570988714694977,0.010000000000000009
1779000,0.009030839428305626,0.010000000000000009
1780000,0.015562769025564194,0.010000000000000009
1781000,0.01534381415694952,0.010000000000000009
1782000,0.008615215308964252,0.010000000000000009
1783000,0.0027293332386761904,0.010000000000000009
1784000,0.0021074065007269382,0.010000000000000009
1785000,0.002205417025834322,0.010000000000000009
1786000,0.0024610618129372597,0.010000000000000009
1787000,0.02521829679608345,0.010000000000000009
1788000,0.014005282893776894,0.010000000000000009
1789000,0.004500012844800949,0.010000000000000009
1790000,0.010661142878234386,0.010000000000000009
1791000,0.011348454281687737,0.010000000000000009
1792000,0.012916918843984604,0.010000000000000009
1793000,0.004131019115447998,0.010000000000000009
1794000,0.00939894374459982,0.010000000000000009
1795000,0.005818079225718975,0.010000000000000009
1796000,0.004824679810553789,0.010000000000000009
1797000,0.007469478528946638,0.010000000000000009
1798000,0.0016589406877756119,0.010000000000000009
1799000,0.03954899311065674,0.010000000000000009
1800000,0.0011336926836520433,0.010000000000000009
1801000,0.001950918580405414,0.010000000000000009
1802000,0.02948218211531639,0.010000000000000009
1803000,0.003889293409883976,0.010000000000000009
1804000,0.011500603519380093,0.010000000000000009
1805000,0.026378260925412178,0.010000000000000009
1806000,0.006940553430467844,0.010000000000000009
1807000,0.03243039920926094,0.010000000000000009
1808000,0.02211512252688408,0.010000000000000009
1809000,0.013353563845157623,0.010000000000000009
1810000,0.03814031928777695,0.010000000000000009
1811000,0.012983785942196846,0.010000000000000009
1812000,0.00371923903003335,0.010000000000000009
1813000,0.001993970712646842,0.010000000000000009
1814000,0.007775477599352598,0.010000000000000009
1815000,0.00810237042605877,0.010000000000000009
1816000,0.04402461275458336,0.010000000000000009
1817000,0.0021622113417834044,0.010000000000000009
1818000,0.0015663625672459602,0.010000000000000009
1819000,0.010446143336594105,0.010000000000000009
1820000,0.00515410304069519,0.010000000000000009
1821000,0.005051847081631422,0.010000000000000009
1822000,0.003989526070654392,0.010000000000000009
1823000,0.0018336684443056583,0.010000000000000009
1824000,0.03265944868326187,0.010000000000000009
1825000,0.012739945203065872,0.010000000000000009
1826000,0.005403931252658367,0.010000000000000009
1827000,0.01200808584690094,0.010000000000000009
1828000,0.004764168988913298,0.010000000000000009
1829000,0.0017050298629328609,0.010000000000000009
1830000,0.004029163625091314,0.010000000000000009
1831000,0.0069165355525910854,0.010000000000000009
1832000,0.011038891971111298,0.010000000000000009
1833000,0.0023499210365116596,0.010000000000000009
1834000,0.006211213301867247,0.010000000000000009
1835000,0.012446127831935883,0.010000000000000009
1836000,0.0029448005370795727,0.010000000000000009
1837000,0.016125693917274475,0.010000000000000009
1838000,0.0031203199177980423,0.010000000000000009
1839000,0.0020574692171067,0.010000000000000009
1840000,0.019517973065376282,0.010000000000000009
1841000,0.003282252699136734,0.010000000000000009
1842000,0.01232069730758667,0.010000000000000009
1843000,0.01703212782740593,0.010000000000000009
1844000,0.04702671617269516,0.010000000000000009
1845000,0.0015369148459285498,0.010000000000000009
1846000,0.0024971801321953535,0.010000000000000009
1847000,0.003539064433425665,0.010000000000000009
1848000,0.010156812146306038,0.010000000000000009
1849000,0.023468418046832085,0.010000000000000009
1850000,0.014121053740382195,0.010000000000000009
1851000,0.00779927521944046,0.010000000000000009
1852000,0.03736262023448944,0.010000000000000009
1853000,0.0019296323880553246,0.010000000000000009
1854000,0.01644395850598812,0.010000000000000009
1855000,0.011663828045129776,0.010000000000000009
1856000,0.0024303505197167397,0.010000000000000009
1857000,0.006508071906864643,0.010000000000000009
1858000,0.02933754026889801,0.010000000000000009
1859000,0.001971517689526081,0.010000000000000009
1860000,0.01012661773711443,0.010000000000000009
1861000,0.0038400322664529085,0.010000000000000009
1862000,0.005891932640224695,0.010000000000000009
1863000,0.01473253220319748,0.010000000000000009
1864000,0.034944094717502594,0.010000000000000009
1865000,0.021288078278303146,0.010000000000000009
1866000,0.010758129879832268,0.010000000000000009
1867000,0.007883898913860321,0.010000000000000009
1868000,0.007476884871721268,0.010000000000000009
1869000,0.013151686638593674,0.010000000000000009
1870000,0.006509928964078426,0.010000000000000009
1871000,0.005483476910740137,0.010000000000000009
1872000,0.0016061838250607252,0.010000000000000009
1873000,0.005767136812210083,0.010000000000000009
1874000,0.002506502205505967,0.010000000000000009
1875000,0.02945927530527115,0.010000000000000009
1876000,0.003138151951134205,0.010000000000000009
1877000,0.013114736415445805,0.010000000000000009
1878000,0.0204732958227396,0.010000000000000009
1879000,0.0031898210290819407,0.010000000000000009
1880000,0.0033566653728485107,0.010000000000000009
1881000,0.00961480662226677,0.010000000000000009
1882000,0.007032306399196386,0.010000000000000009
1883000,0.031153321266174316,0.010000000000000009
1884000,0.0008255382417701185,0.010000000000000009
1885000,0.014218170195817947,0.010000000000000009
1886000,0.0028048940002918243,0.010000000000000009
1887000,0.004049033857882023,0.010000000000000009
1888000,0.005692769307643175,0.010000000000000009
1889000,0.003597463481128216,0.010000000000000009
1890000,0.011079183779656887,0.010000000000000009
1891000,0.0036068621557205915,0.010000000000000009
1892000,0.005187735892832279,0.010000000000000009
1893000,0.006338757462799549,0.010000000000000009
1894000,0.006774162873625755,0.010000000000000009
1895000,0.010894481092691422,0.010000000000000009
1896000,0.011816935613751411,0.010000000000000009
1897000,0.005887120962142944,0.010000000000000009
1898000,0.0038063721731305122,0.010000000000000009
1899000,0.005758008919656277,0.010000000000000009
1900000,0.0030754453036934137,0.010000000000000009
1901000,0.012647589668631554,0.010000000000000009
1902000,0.03975503891706467,0.010000000000000009
1903000,0.005524877924472094,0.010000000000000009
1904000,0.02350832149386406,0.010000000000000009
1905000,0.01100540068000555,0.010000000000000009
1906000,0.0012414258671924472,0.010000000000000009
1907000,0.019537247717380524,0.010000000000000009
1908000,0.013095410540699959,0.010000000000000009
1909000,0.002482812153175473,0.010000000000000009
1910000,0.0018057592678815126,0.010000000000000009
1911000,0.016482528299093246,0.010000000000000009
1912000,0.0019410895183682442,0.010000000000000009
1913000,0.0041454266756772995,0.010000000000000009
1914000,0.012364154681563377,0.010000000000000009
1915000,0.0027008550241589546,0.010000000000000009
1916000,0.01759255677461624,0.010000000000000009
1917000,0.0028886303771287203,0.010000000000000009
1918000,0.003116009058430791,0.010000000000000009
1919000,0.0013004587963223457,0.010000000000000009
1920000,0.007763954810798168,0.010000000000000009
1921000,0.0024113431572914124,0.010000000000000009
1922000,0.008662709966301918,0.010000000000000009
